Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
CA-2015-147298,,2015-03-05,standard class,AG-10300,Aleksandra Gannaway,corporate,united states,los angeles,california,90049,west,OFF-BI-10001525,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288
CA-2018-147942,2018-01-04,2018-05-04,standard class,MS-17365,Maribeth Schnelling,consumer,united states,san francisco,california,94110,west,OFF-LA-10003663,office supplies,labels,Avery 498,5.78
CA-2018-147942,2018-01-04,2018-05-04,standard class,MS-17365,Maribeth Schnelling,consumer,united states,san francisco,california,94110,west,OFF-BI-10001294,office supplies,binders,Fellowes Binding Cases,121.68
CA-2018-115931,,,standard class,JM-15655,Jim Mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-AR-10000369,office supplies,art,Design Ebony Sketching Pencil,4.17
CA-2018-115931,,,standard class,JM-15655,Jim Mitchum,corporate,united states,carlsbad,new mexico,88220,west,TEC-PH-10001300,technology,phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04
CA-2018-115931,,,standard class,JM-15655,Jim Mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-ST-10000876,office supplies,storage,Eldon Simplefile Box Office,37.32
CA-2018-115931,,,standard class,JM-15655,Jim Mitchum,corporate,united states,carlsbad,new mexico,88220,west,OFF-LA-10001404,office supplies,labels,Avery 517,18.45
CA-2015-164861,2015-03-12,2015-06-12,second class,MC-17635,Matthew Clasen,corporate,united states,saint louis,missouri,63116,central,OFF-PA-10001972,office supplies,paper,Xerox 214,25.92
CA-2018-127180,,,first class,TA-21385,Tom Ashbrook,home office,united states,new york city,new york,10024,east,TEC-CO-10004722,technology,copiers,Canon imageCLASS 2200 Advanced Copier,11199.968
CA-2018-127180,,,first class,TA-21385,Tom Ashbrook,home office,united states,new york city,new york,10024,east,TEC-PH-10001494,technology,phones,Polycom CX600 IP Phone VoIP phone,2399.6
CA-2018-127180,,,first class,TA-21385,Tom Ashbrook,home office,united states,new york city,new york,10024,east,OFF-EN-10002500,office supplies,envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9
CA-2018-127180,,,first class,TA-21385,Tom Ashbrook,home office,united states,new york city,new york,10024,east,TEC-PH-10003800,technology,phones,i.Sound Portable Power - 8000 mAh,52.99
US-2018-165344,,,first class,SB-20290,Sean Braxton,corporate,united states,springfield,ohio,45503,east,TEC-AC-10002399,technology,accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864
US-2018-165344,,,first class,SB-20290,Sean Braxton,corporate,united states,springfield,ohio,45503,east,TEC-MA-10002210,technology,machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995
US-2018-165344,,,first class,SB-20290,Sean Braxton,corporate,united states,springfield,ohio,45503,east,OFF-BI-10003196,office supplies,binders,Accohide Poly Flexible Ring Binders,11.22
CA-2016-168186,2016-10-09,,standard class,AB-10150,Aimee Bixby,consumer,united states,tulsa,oklahoma,74133,central,OFF-PA-10000477,office supplies,paper,Xerox 1952,14.94
US-2018-110604,,,standard class,JF-15295,Jason Fortune-,consumer,united states,seattle,washington,98103,west,FUR-FU-10000076,furniture,furnishings,24-Hour Round Wall Clock,39.96
US-2018-110604,,,standard class,JF-15295,Jason Fortune-,consumer,united states,seattle,washington,98103,west,FUR-CH-10002017,furniture,chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624
US-2018-110604,,,standard class,JF-15295,Jason Fortune-,consumer,united states,seattle,washington,98103,west,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,220.96
CA-2016-116750,2016-05-07,2016-10-07,second class,BF-10975,Barbara Fisher,corporate,united states,fayetteville,north carolina,28314,south,FUR-FU-10003829,furniture,furnishings,Stackable Trays,4.928
CA-2016-116750,2016-05-07,2016-10-07,second class,BF-10975,Barbara Fisher,corporate,united states,fayetteville,north carolina,28314,south,OFF-BI-10004728,office supplies,binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23
CA-2016-162369,,,standard class,TT-21265,Tim Taslimi,corporate,united states,los angeles,california,90045,west,OFF-ST-10000046,office supplies,storage,Fellowes Super Stor/Drawer Files,323.1
CA-2018-108441,2018-12-06,,standard class,SB-20170,Sarah Bern,consumer,united states,new york city,new york,10035,east,OFF-PA-10000697,office supplies,paper,"TOPS Voice Message Log Book, Flash Format",19.04
CA-2018-108441,2018-12-06,,standard class,SB-20170,Sarah Bern,consumer,united states,new york city,new york,10035,east,OFF-BI-10000848,office supplies,binders,Angle-D Ring Binders,13.128
CA-2018-108441,2018-12-06,,standard class,SB-20170,Sarah Bern,consumer,united states,new york city,new york,10035,east,OFF-AR-10004691,office supplies,art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
CA-2018-108441,2018-12-06,,standard class,SB-20170,Sarah Bern,consumer,united states,new york city,new york,10035,east,FUR-CH-10000595,furniture,chairs,Safco Contoured Stacking Chairs,858.24
CA-2016-169740,,,standard class,LM-17065,Liz MacKendrick,consumer,united states,hot springs,arkansas,71901,south,TEC-AC-10000927,technology,accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99
CA-2017-124051,,,first class,KA-16525,Kelly Andreada,consumer,united states,aurora,illinois,60505,central,OFF-PA-10001289,office supplies,paper,White Computer Printout Paper by Universal,186.048
CA-2017-149111,,,second class,BF-11170,Ben Ferrer,home office,united states,raleigh,north carolina,27604,south,TEC-PH-10003092,technology,phones,Motorola L804,36.792
CA-2017-149111,,,second class,BF-11170,Ben Ferrer,home office,united states,raleigh,north carolina,27604,south,FUR-FU-10000206,furniture,furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624
CA-2015-131002,2015-07-09,2015-12-09,second class,TB-21400,Tom Boeckenhauer,consumer,united states,tulsa,oklahoma,74133,central,FUR-FU-10004270,furniture,furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69
CA-2015-131002,2015-07-09,2015-12-09,second class,TB-21400,Tom Boeckenhauer,consumer,united states,tulsa,oklahoma,74133,central,OFF-BI-10000948,office supplies,binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81
CA-2015-131002,2015-07-09,2015-12-09,second class,TB-21400,Tom Boeckenhauer,consumer,united states,tulsa,oklahoma,74133,central,OFF-PA-10000223,office supplies,paper,Xerox 2000,12.96
CA-2015-131002,2015-07-09,2015-12-09,second class,TB-21400,Tom Boeckenhauer,consumer,united states,tulsa,oklahoma,74133,central,FUR-FU-10004665,furniture,furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88
CA-2015-131002,2015-07-09,2015-12-09,second class,TB-21400,Tom Boeckenhauer,consumer,united states,tulsa,oklahoma,74133,central,TEC-PH-10000215,technology,phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
US-2017-146794,,2017-01-10,standard class,SH-19975,Sally Hughsby,corporate,united states,hesperia,california,92345,west,FUR-BO-10004467,furniture,bookcases,Bestar Classic Bookcase,424.9575
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-BI-10000829,office supplies,binders,Avery Non-Stick Binders,10.776
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-BI-10003712,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-PA-10000062,office supplies,paper,Green Bar Computer Printout Paper,164.88
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,FUR-BO-10003404,furniture,bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-BI-10004233,office supplies,binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-ST-10001272,office supplies,storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
CA-2018-112515,,,second class,AS-10225,Alan Schoenberger,corporate,united states,provo,utah,84604,west,OFF-LA-10001175,office supplies,labels,Avery 514,14.4
CA-2017-150343,,,standard class,PK-19075,Pete Kriz,consumer,united states,san francisco,california,94110,west,OFF-EN-10004030,office supplies,envelopes,Convenience Packs of Business Envelopes,10.86
CA-2016-135538,,,standard class,HR-14830,Harold Ryan,corporate,united states,gilbert,arizona,85234,west,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,883.84
CA-2018-123372,,2018-02-12,standard class,DG-13300,Deirdre Greer,corporate,united states,new york city,new york,10035,east,TEC-PH-10002834,technology,phones,Google Nexus 5,1979.89
CA-2018-123372,,2018-02-12,standard class,DG-13300,Deirdre Greer,corporate,united states,new york city,new york,10035,east,OFF-EN-10003055,office supplies,envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96
CA-2018-159604,,,first class,CL-12700,Craig Leslie,home office,united states,springfield,missouri,65807,central,OFF-BI-10003460,office supplies,binders,Acco 3-Hole Punch,8.76
CA-2017-164784,2017-01-05,2017-04-05,first class,HF-14995,Herbert Flentye,consumer,united states,memphis,tennessee,38109,south,OFF-LA-10001569,office supplies,labels,Avery 499,3.984
CA-2017-164784,2017-01-05,2017-04-05,first class,HF-14995,Herbert Flentye,consumer,united states,memphis,tennessee,38109,south,FUR-TA-10004534,furniture,tables,Bevis 44 x 96 Conference Tables,370.62
CA-2017-164784,2017-01-05,2017-04-05,first class,HF-14995,Herbert Flentye,consumer,united states,memphis,tennessee,38109,south,OFF-BI-10002954,office supplies,binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742
CA-2017-111794,2017-01-10,2017-01-10,same day,HG-15025,Hunter Glantz,consumer,united states,amarillo,texas,79109,central,TEC-AC-10003832,technology,accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512
CA-2017-111794,2017-01-10,2017-01-10,same day,HG-15025,Hunter Glantz,consumer,united states,amarillo,texas,79109,central,OFF-PA-10000474,office supplies,paper,Easy-staple paper,28.352
US-2016-139759,,,standard class,NL-18310,Nancy Lomonaco,home office,united states,los angeles,california,90045,west,FUR-CH-10002774,furniture,chairs,"Global Deluxe Stacking Chair, Gray",40.784
US-2016-139759,,,standard class,NL-18310,Nancy Lomonaco,home office,united states,los angeles,california,90045,west,OFF-AP-10002765,office supplies,appliances,Fellowes Advanced Computer Series Surge Protectors,105.96
CA-2015-126403,2015-09-09,2015-12-09,second class,RR-19525,Rick Reed,corporate,united states,lowell,massachusetts,1852,east,OFF-PA-10001144,office supplies,paper,Xerox 1913,166.44
CA-2015-126403,2015-09-09,2015-12-09,second class,RR-19525,Rick Reed,corporate,united states,lowell,massachusetts,1852,east,FUR-CH-10003761,furniture,chairs,Global Italian Leather Office Chair,785.88
CA-2015-126403,2015-09-09,2015-12-09,second class,RR-19525,Rick Reed,corporate,united states,lowell,massachusetts,1852,east,OFF-PA-10004665,office supplies,paper,Advantus Motivational Note Cards,26.2
CA-2015-126403,2015-09-09,2015-12-09,second class,RR-19525,Rick Reed,corporate,united states,lowell,massachusetts,1852,east,OFF-ST-10000078,office supplies,storage,Tennsco 6- and 18-Compartment Lockers,1325.85
CA-2018-136875,2018-03-12,2018-03-12,same day,TC-21295,Toby Carlisle,consumer,united states,san diego,california,92024,west,OFF-PA-10000357,office supplies,paper,Xerox 1888,166.44
CA-2018-132185,,2018-02-12,standard class,DB-13615,Doug Bickford,consumer,united states,asheville,north carolina,28806,south,OFF-AR-10000422,office supplies,art,Pencil and Crayon Sharpener,8.76
CA-2018-132185,,2018-02-12,standard class,DB-13615,Doug Bickford,consumer,united states,asheville,north carolina,28806,south,OFF-AP-10001205,office supplies,appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584
US-2015-160780,,,same day,SV-20785,Stewart Visinsky,consumer,united states,pueblo,colorado,81001,west,OFF-BI-10001116,office supplies,binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
US-2015-160780,,,same day,SV-20785,Stewart Visinsky,consumer,united states,pueblo,colorado,81001,west,OFF-BI-10002931,office supplies,binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164
CA-2018-127026,,,standard class,MH-18115,Mick Hernandez,home office,united states,jackson,michigan,49201,central,OFF-BI-10000546,office supplies,binders,Avery Durable Binders,14.4
CA-2018-127026,,,standard class,MH-18115,Mick Hernandez,home office,united states,jackson,michigan,49201,central,TEC-AC-10002049,technology,accessories,Logitech G19 Programmable Gaming Keyboard,619.95
CA-2018-127026,,,standard class,MH-18115,Mick Hernandez,home office,united states,jackson,michigan,49201,central,OFF-BI-10001196,office supplies,binders,"Avery Flip-Chart Easel Binder, Black",89.52
CA-2018-127026,,,standard class,MH-18115,Mick Hernandez,home office,united states,jackson,michigan,49201,central,TEC-MA-10002981,technology,machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973
CA-2018-127026,,,standard class,MH-18115,Mick Hernandez,home office,united states,jackson,michigan,49201,central,TEC-PH-10003601,technology,phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99
CA-2018-137085,,2018-06-07,standard class,CT-11995,Carol Triggs,consumer,united states,los angeles,california,90004,west,OFF-BI-10000632,office supplies,binders,Satellite Sectional Post Binders,312.552
CA-2017-133123,2017-06-09,2017-11-09,standard class,KB-16315,Karl Braun,consumer,united states,thomasville,north carolina,27360,south,OFF-EN-10003055,office supplies,envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952
CA-2017-133123,2017-06-09,2017-11-09,standard class,KB-16315,Karl Braun,consumer,united states,thomasville,north carolina,27360,south,OFF-BI-10001031,office supplies,binders,Pressboard Data Binders by Wilson Jones,3.204
US-2017-128195,2017-04-08,2017-05-08,first class,RA-19285,Ralph Arnett,consumer,united states,peoria,illinois,61604,central,OFF-BI-10002003,office supplies,binders,Ibico Presentation Index for Binding Systems,3.98
CA-2016-153220,2016-12-11,,first class,YC-21895,Yoseph Carroll,corporate,united states,los angeles,california,90032,west,OFF-PA-10003016,office supplies,paper,"Adams ""While You Were Out"" Message Pads",15.7
CA-2015-123064,,2015-02-07,first class,RA-19915,Russell Applegate,consumer,united states,chicago,illinois,60653,central,OFF-AR-10004582,office supplies,art,BIC Brite Liner Grip Highlighters,5.248
CA-2018-156412,2018-04-12,2018-08-12,standard class,CM-12160,Charles McCrossin,consumer,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10004364,office supplies,binders,Storex Dura Pro Binders,5.346
US-2017-144211,,2017-02-09,standard class,CS-12130,Chad Sievert,consumer,united states,englewood,colorado,80112,west,OFF-PA-10002246,office supplies,paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48
US-2017-144211,,2017-02-09,standard class,CS-12130,Chad Sievert,consumer,united states,englewood,colorado,80112,west,TEC-PH-10002890,technology,phones,AT&T 17929 Lendline Telephone,108.576
CA-2017-138079,,,standard class,AJ-10795,Anthony Johnson,corporate,united states,seattle,washington,98115,west,FUR-FU-10001475,furniture,furnishings,"Contract Clock, 14"", Brown",109.9
CA-2015-143182,,,standard class,DL-12865,Dan Lawera,consumer,united states,hialeah,florida,33012,south,FUR-FU-10004270,furniture,furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384
CA-2017-161662,2017-07-02,2017-09-02,first class,BE-11410,Bobby Elias,consumer,united states,lancaster,ohio,43130,east,OFF-PA-10003465,office supplies,paper,Xerox 1912,30.352
CA-2015-145317,,,standard class,SM-20320,Sean Miller,home office,united states,jacksonville,florida,32216,south,TEC-MA-10003626,technology,machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3
